자치구,행정동,성별,연령대,데이터 사용량,평일 총 이동 횟수 미추정 인구수,평일 총 이동 횟수,휴일 이동 미추정 인구수,휴일 총 이동 횟수 평균,평일 총 이동 거리 미추정 인구수,평일 총 이동 거리 합계,휴일 총 이동 거리 미추정 인구수,휴일 총 이동 거리 합계,지하철 이용 미추정 인구수,지하철이동일수 합계,게임 서비스 사용 미추정 인구수,게임 서비스 사용일수,금융 서비스 사용 미추정 인구수,금융 서비스 사용일수,쇼핑 서비스 사용 미추정 인구수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용 미추정 인구수,동영상/방송 서비스 사용일수,유튜브 사용 미추정 인구수,유튜브 사용일수,넷플릭스 사용 미추정 인구수,넷플릭스 사용일수,배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수
노원구,상계3·4동,1,40,21.0,119,74.9,240,27.3,140,2799.8,237,1044.8000000000002,159,39.4,88,138.2,325,237.8,213,321.5,392,61.3,77,0.1,1405,-0.7,1441,26.0,2562,10.1,2812,3.4
노원구,상계3·4동,1,50,13.3,188,105.2,316,40.1,227,3589.4,374,1535.0,212,54.5,152,146.6,606,200.1,484,271.5,831,61.6,125,-0.2,2971,-1.6,3397,25.599999999999998,3936,9.6,4032,5.1
노원구,상계3·4동,1,60,5.3,296,66.0,508,29.0,408,2064.1,603,1029.5,387,36.7,339,105.5,1210,79.3,1088,102.9,1327,38.9,321,-1.1,2348,-1.9,2451,26.0,2492,8.1,2507,0.0
노원구,상계3·4동,2,20,22.4,37,64.6,88,27.1,49,1925.6,125,892.0,54,37.0,41,91.1,50,166.9,38,278.5,132,46.4,8,0.30000000000000004,394,-0.2,352,30.0,1857,5.4,1858,3.4
노원구,상계3·4동,2,30,21.3,49,61.7,92,26.0,79,1724.8,118,903.1,48,35.2,44,97.4,97,238.6,96,419.2,148,60.0,22,0.2,605,-0.30000000000000004,371,36.3,1745,6.8,1860,3.4
노원구,상계3·4동,2,40,11.8,99,59.6,194,23.0,118,1442.9,234,743.4,120,31.700000000000003,109,94.9,235,197.0,160,351.2,391,45.400000000000006,84,-0.1,1433,-0.7,1068,26.299999999999997,2467,7.5,2648,3.4
노원구,상계3·4동,2,50,7.0,166,88.5,323,35.8,242,1992.1,465,1178.6,228,47.300000000000004,143,121.2,637,172.3,448,287.1,1171,45.8,115,-0.4,3158,-1.6,3424,26.4,4162,15.2,4185,5.1
노원구,상계3·4동,2,60,2.6,566,53.599999999999994,900,23.200000000000003,755,1179.6,1067,730.5,700,29.400000000000002,655,97.4,2007,59.599999999999994,1776,106.60000000000001,2208,33.9,611,-1.3,3098,-1.9,3164,19.8,3239,3.4,3231,3.4
노원구,상계5동,1,20,36.0,75,55.8,165,22.3,106,1779.8999999999999,222,773.0,86,31.900000000000002,29,152.7,80,209.1,65,250.3,99,62.099999999999994,20,0.6,395,-0.2,410,32.2,1551,7.199999999999999,1784,3.4
노원구,상계5동,1,30,33.7,106,67.9,153,25.1,127,2594.5,163,1000.0999999999999,110,36.900000000000006,64,146.7,195,280.2,158,339.8,214,68.8,61,0.30000000000000004,582,-0.30000000000000004,478,37.0,1447,9.0,1669,3.4
노원구,상계5동,1,40,20.7,114,75.3,194,25.7,143,2775.4,218,1026.4,117,38.3,66,139.1,204,245.5,143,322.6,246,59.3,49,0.1,971,-0.7,1030,27.9,1832,8.6,2014,3.4
노원구,상계5동,1,50,15.2,148,101.3,246,38.4,186,3595.3,297,1582.8,168,53.1,98,147.7,363,223.7,285,277.0,595,64.0,73,-0.2,1961,-1.5,2199,27.4,2636,14.3,2699,5.1
노원구,상계5동,1,60,4.4,202,63.2,316,26.9,260,1950.1,351,1002.1,271,36.2,178,103.0,646,90.4,615,115.0,745,39.8,177,-1.0,1370,-1.9,1430,29.400000000000002,1467,9.2,1467,3.4
노원구,상계5동,2,20,23.1,52,56.1,108,23.3,66,1759.9,132,810.2,55,32.8,21,91.69999999999999,49,178.3,30,268.79999999999995,99,46.8,14,0.2,361,-0.2,270,32.0,1612,6.9,1649,3.4
노원구,상계5동,2,30,21.1,64,59.2,127,23.4,94,1728.1,146,875.8,77,33.4,41,98.6,97,235.3,86,409.70000000000005,136,59.6,33,0.1,512,-0.4,318,34.8,1419,8.7,1475,3.4
노원구,상계5동,2,40,11.7,104,53.7,167,20.7,170,1385.6,247,753.1,117,29.700000000000003,64,92.7,148,197.8,114,367.1,273,46.099999999999994,47,-0.1,1139,-0.7,846,26.2,2010,8.2,2154,3.4
노원구,상계5동,2,50,7.7,144,80.5,250,33.3,229,1879.2,341,1140.3,169,43.3,81,117.5,331,184.7,271,304.6,725,47.7,70,-0.30000000000000004,2107,-1.5,2210,28.700000000000003,2841,11.2,2864,5.1
노원구,상계5동,2,60,2.4,389,45.5,651,20.6,549,1112.7,771,691.5,534,25.8,411,97.5,1284,70.2,1122,111.2,1439,33.6,378,-1.3,2019,-1.9,2080,34.8,2133,4.4,2127,3.4
노원구,상계6·7동,1,20,31.7,78,49.3,176,20.0,108,1709.1,249,806.5,121,28.1,31,147.10000000000002,114,194.3,70,222.4,162,55.8,17,0.4,567,-0.4,586,30.9,1774,7.4,2107,3.4
노원구,상계6·7동,1,30,30.8,175,70.3,237,25.799999999999997,191,2636.2,265,1047.9,176,37.8,87,142.2,258,291.4,200,344.0,269,68.4,55,0.4,787,-0.30000000000000004,677,34.599999999999994,2109,8.600000000000001,2643,3.4
노원구,상계6·7동,1,40,20.7,179,73.69999999999999,259,25.1,178,2742.8,261,990.5,183,37.8,146,131.8,328,259.4,259,329.6,398,63.300000000000004,100,0.1,1245,-0.5,1417,26.9,2608,9.3,2934,3.4
노원구,상계6·7동,1,50,13.9,155,107.6,255,37.9,190,3910.6000000000004,300,1578.5,186,55.900000000000006,115,144.5,410,241.89999999999998,323,277.0,578,67.4,98,-0.2,2165,-1.5,2501,26.9,3058,13.0,3176,5.1
노원구,상계6·7동,1,60,5.300000000000001,189,67.2,236,28.1,222,2093.4,292,1000.6,221,37.8,177,102.4,558,97.30000000000001,526,113.19999999999999,640,41.5,141,-1.0,1285,-1.7999999999999998,1386,19.5,1421,5.4,1431,0.0
노원구,상계6·7동,2,20,22.2,71,53.9,144,22.1,100,1745.6999999999998,177,866.9,92,31.200000000000003,33,86.0,73,173.39999999999998,42,251.5,143,44.2,8,0.30000000000000004,430,-0.1,433,29.299999999999997,2197,5.9,2343,3.4
노원구,상계6·7동,2,30,17.9,138,54.9,154,22.5,167,1614.8,189,886.6,135,31.1,67,85.5,141,223.5,115,379.4,203,52.3,28,0.1,917,-0.30000000000000004,526,32.4,2652,7.4,2956,3.4
노원구,상계6·7동,2,40,9.7,154,50.8,269,20.4,194,1348.5,321,776.2,181,27.2,87,86.1,191,192.8,126,350.5,362,42.3,52,-0.1,1610,-0.7,1104,24.8,3095,7.5,3315,3.4
노원구,상계6·7동,2,50,6.6,242,75.1,407,30.099999999999998,315,1840.9,543,1139.5,285,39.7,165,106.5,432,181.0,303,300.0,977,45.3,114,-0.6000000000000001,2614,-1.5,2853,24.9,3603,10.3,3699,5.1
노원구,상계6·7동,2,60,2.9,383,47.1,644,22.1,529,1169.3,728,726.3,528,27.1,300,88.6,1109,69.4,959,113.9,1299,35.9,274,-1.1,1984,-1.9,2034,31.2,2088,8.3,2087,3.4
노원구,상계8동,1,20,32.2,41,55.5,99,24.200000000000003,55,1882.1,108,867.0999999999999,43,32.4,16,145.8,47,184.8,37,232.5,68,54.0,3,0.5,305,-0.30000000000000004,302,24.5,1024,7.0,1144,3.4
노원구,상계8동,1,30,31.4,86,76.5,146,28.0,101,2720.7,170,1143.3000000000002,88,42.2,77,139.2,224,309.9,181,360.6,242,70.80000000000001,50,0.4,745,-0.30000000000000004,634,33.3,2228,9.4,2692,3.4
노원구,상계8동,1,40,20.3,88,75.7,162,27.4,112,2703.8999999999996,168,1100.6999999999998,100,40.9,88,134.2,189,269.0,156,332.8,227,62.900000000000006,62,0.1,949,-0.6,1006,25.7,1814,8.899999999999999,2055,3.4
노원구,상계8동,1,50,14.2,44,110.30000000000001,80,39.9,62,3867.0,96,1672.0,56,58.5,43,142.1,174,235.4,126,291.2,254,69.7,39,-0.1,1190,-1.5,1331,31.5,1604,10.1,1654,5.1
노원구,상계8동,1,60,4.5,61,66.4,131,29.700000000000003,85,2125.2,152,1034.2,87,40.0,60,105.69999999999999,285,97.8,249,128.4,323,44.599999999999994,52,-1.0,715,-1.7999999999999998,754,37.0,788,6.7,784,5.1
노원구,상계8동,2,20,19.799999999999997,18,58.199999999999996,48,23.1,24,1914.5,67,834.2,20,34.2,14,79.9,26,164.3,14,240.6,57,42.099999999999994,8,0.2,298,-0.2,221,26.4,1178,6.7,1194,3.4
노원구,상계8동,2,30,18.8,115,58.900000000000006,163,24.299999999999997,126,1748.1999999999998,178,957.6,112,34.4,83,79.3,110,235.5,81,391.9,197,54.7,31,0.1,849,-0.30000000000000004,518,30.7,2488,8.8,2664,3.4
노원구,상계8동,2,40,11.0,82,55.099999999999994,142,22.0,113,1399.3,177,801.8,80,31.200000000000003,62,83.1,95,186.3,72,350.4,216,44.099999999999994,41,-0.1,1014,-0.7,696,24.5,1887,7.4,2053,3.4
노원구,상계8동,2,50,6.699999999999999,70,83.2,144,32.6,107,1985.0,205,1136.3,73,46.0,37,104.7,186,182.0,129,292.0,451,45.9,23,-0.4,1422,-1.6,1478,28.4,1920,9.4,1968,5.1
노원구,상계8동,2,60,2.8,179,50.4,314,22.8,219,1200.7,328,730.0,231,29.9,207,91.1,669,76.8,555,112.9,728,33.6,182,-1.2,1163,-1.9,1185,24.3,1214,10.0,1215,5.1
노원구,상계9동,1,20,36.4,58,53.4,143,21.5,72,1866.5,179,836.7,80,31.9,9,151.7,36,193.60000000000002,48,231.5,71,60.2,9,0.6,389,-0.4,356,27.6,1220,8.4,1364,3.4
노원구,상계9동,1,30,32.8,67,74.4,105,27.200000000000003,55,2614.6000000000004,102,1110.8,70,41.7,43,145.0,131,301.5,94,355.9,128,72.2,23,0.5,484,-0.30000000000000004,375,33.400000000000006,1397,9.600000000000001,1704,3.4
노원구,상계9동,1,40,21.7,94,78.0,129,26.6,101,3012.7,163,1117.4,90,40.8,80,138.9,222,273.5,170,349.6,250,64.4,59,0.2,864,-0.6,971,27.2,1775,8.9,2007,3.4
노원구,상계9동,1,50,13.3,89,112.30000000000001,155,39.9,127,4039.7,194,1650.0,102,58.5,129,148.7,290,243.4,272,282.5,423,70.6,91,-0.30000000000000004,1649,-1.5,1910,26.3,2243,16.3,2302,3.4
노원구,상계9동,1,60,5.5,99,67.9,174,28.6,117,2234.8,190,1035.2,108,38.4,97,101.5,360,95.5,334,114.6,421,40.6,94,-0.9,870,-1.7999999999999998,919,25.900000000000002,941,13.3,945,0.0
노원구,상계9동,2,20,19.700000000000003,52,58.5,72,24.0,63,1856.6000000000001,90,886.2,51,35.0,34,80.3,59,166.0,49,245.4,103,44.0,7,0.1,276,-0.30000000000000004,259,26.799999999999997,1272,5.4,1286,3.4
노원구,상계9동,2,30,17.4,45,56.5,71,23.7,69,1691.6,92,918.7,51,33.5,36,80.6,61,214.7,40,373.1,118,52.1,20,0.1,496,-0.30000000000000004,289,29.7,1691,8.0,1788,3.4
노원구,상계9동,2,40,11.1,124,55.3,157,21.6,147,1452.9,188,789.4000000000001,133,31.2,65,84.0,135,192.89999999999998,96,350.2,266,44.8,29,-0.1,1178,-0.7,836,26.1,2092,7.8999999999999995,2262,3.4
노원구,상계9동,2,50,5.5,116,80.5,224,31.3,165,1820.8,313,1119.0,120,43.8,75,103.0,265,179.29999999999998,175,289.9,663,41.1,57,-0.6000000000000001,1809,-1.5,1949,24.6,2475,9.799999999999999,2514,5.1
노원구,상계9동,2,60,2.4,232,47.1,398,21.3,303,1152.3,449,659.2,284,27.5,219,92.3,761,65.1,664,95.2,888,24.3,190,-1.3,1324,-1.9,1359,13.5,1383,7.5,1381,3.4
노원구,월계1동,1,20,36.5,77,48.0,142,21.4,92,1642.8,188,806.8,86,28.1,17,154.2,81,200.3,52,242.6,160,62.0,3,0.6,543,-0.2,413,33.7,2286,8.4,2629,3.4
노원구,월계1동,1,30,31.799999999999997,102,73.6,165,27.0,105,2462.6,166,1001.5,105,38.099999999999994,54,146.9,159,277.6,107,331.8,152,67.4,40,0.4,555,-0.30000000000000004,473,37.0,1513,9.0,1780,3.4
노원구,월계1동,1,40,18.799999999999997,94,73.4,152,26.200000000000003,112,2491.0,170,979.4,108,37.2,81,131.7,238,243.2,181,327.1,293,60.1,69,0.0,799,-0.6,851,26.8,1514,9.2,1683,3.4
노원구,월계1동,1,50,14.7,120,104.3,187,40.5,161,3531.7999999999997,241,1603.5,129,53.400000000000006,93,147.2,339,221.89999999999998,274,269.9,481,66.2,64,-0.2,1733,-1.5,1993,32.1,2327,12.3,2392,3.4
노원구,월계1동,1,60,4.8,154,70.9,245,30.9,196,2183.6,295,1101.9,187,40.0,144,105.80000000000001,554,90.3,480,109.7,619,39.9,131,-0.9,1269,-1.9,1347,26.799999999999997,1368,5.8,1370,3.4
노원구,월계1동,2,20,24.3,37,56.4,71,23.3,48,1684.8000000000002,85,848.0999999999999,50,32.5,28,88.5,70,187.0,50,275.9,108,45.2,8,0.2,335,-0.2,248,31.6,1569,6.9,1637,3.4
노원구,월계1동,2,30,19.5,56,57.9,100,23.700000000000003,56,1464.4,131,870.0999999999999,66,32.5,56,91.30000000000001,111,231.8,82,400.70000000000005,162,55.2,29,0.1,480,-0.30000000000000004,288,31.1,1445,8.8,1541,3.4
노원구,월계1동,2,40,11.9,66,59.3,103,21.700000000000003,94,1388.0,128,740.7,70,31.6,55,94.4,129,211.4,96,376.4,194,48.400000000000006,35,-0.1,734,-0.6,581,27.9,1381,8.6,1504,3.4
노원구,월계1동,2,50,7.2,92,82.8,186,34.2,149,1808.9,259,1234.5,103,43.7,59,117.0,280,190.29999999999998,234,299.6,677,47.9,48,-0.4,1879,-1.5,1928,28.8,2443,9.4,2465,5.1
노원구,월계1동,2,60,3.2,189,53.2,327,23.7,310,1179.9,432,757.8,246,30.5,253,93.6,834,70.6,748,117.4,1002,34.6,221,-1.2,1534,-1.9,1578,18.4,1630,6.7,1631,3.4
노원구,월계2동,1,20,34.6,78,59.8,147,25.299999999999997,92,1750.6999999999998,194,774.0,106,31.700000000000003,50,156.8,99,196.1,90,242.0,175,58.9,30,0.4,493,-0.30000000000000004,404,32.2,1611,8.2,1805,3.4
노원구,월계2동,1,30,32.3,110,75.5,162,27.1,126,2379.2,215,946.8,126,37.3,89,148.7,215,267.6,170,338.3,235,71.2,65,0.30000000000000004,681,-0.4,546,34.1,1838,10.399999999999999,2104,3.4
노원구,월계2동,1,40,22.200000000000003,99,76.1,198,28.1,135,2532.8,218,985.5,146,37.099999999999994,85,133.3,265,243.6,201,334.5,319,62.7,61,0.1,1090,-0.6,1072,27.0,2035,9.100000000000001,2278,3.4
노원구,월계2동,1,50,14.3,120,108.10000000000001,231,41.7,175,3413.8,329,1550.1,189,52.2,145,149.8,458,223.1,373,269.8,614,65.0,108,-0.2,2231,-1.5,2507,27.3,2981,12.2,3068,3.4
노원구,월계2동,1,60,4.8,150,67.3,301,30.0,249,1869.9,384,969.1999999999999,254,35.8,219,103.7,753,92.8,689,123.6,852,40.400000000000006,207,-1.0,1537,-1.9,1631,20.5,1681,6.7,1683,3.4
노원구,월계2동,2,20,22.8,24,62.199999999999996,57,25.4,53,1696.4,71,841.0,25,32.7,17,89.1,35,187.3,32,290.5,71,46.900000000000006,10,0.2,358,-0.2,282,31.2,1538,7.7,1577,3.4
노원구,월계2동,2,30,20.0,30,62.4,86,24.9,60,1514.5,119,838.7,48,31.3,74,90.6,130,226.39999999999998,99,397.9,187,54.900000000000006,26,0.1,605,-0.30000000000000004,384,34.3,1803,7.3,1930,3.4
노원구,월계2동,2,40,11.4,65,59.0,145,23.5,107,1310.6,199,762.0999999999999,95,28.5,62,90.80000000000001,145,197.8,98,355.20000000000005,279,45.1,45,-0.1,1086,-0.6,709,27.700000000000003,1996,8.2,2118,3.4
노원구,월계2동,2,50,7.8999999999999995,117,87.1,248,35.2,224,1747.3000000000002,423,1126.2,206,42.0,135,116.7,498,173.0,350,284.9,969,47.3,91,-0.4,2769,-1.7,2735,26.8,3384,13.7,3413,5.1
노원구,월계2동,2,60,3.2,313,54.0,563,24.799999999999997,533,1104.4,737,710.8,519,28.5,427,97.9,1367,69.0,1194,111.9,1572,36.5,373,-1.2,2317,-1.9,2358,23.0,2423,11.7,2408,5.1
노원구,월계3동,1,20,32.9,69,58.0,162,24.1,57,1711.9,175,820.8,79,32.5,38,144.60000000000002,99,198.6,90,242.0,132,58.900000000000006,21,0.4,538,-0.4,418,29.7,1662,7.2,1916,3.4
노원구,월계3동,1,30,30.7,148,75.7,210,27.0,146,2476.7,231,1047.0,162,39.8,106,152.1,264,285.6,212,357.4,300,67.69999999999999,60,0.30000000000000004,1001,-0.4,770,35.1,2535,9.8,3012,3.4
노원구,월계3동,1,40,21.5,146,78.4,227,26.9,159,2764.1,270,1053.0,164,39.7,132,138.10000000000002,344,261.3,242,343.1,410,64.5,90,0.1,1247,-0.6,1253,25.9,2457,9.2,2782,3.4
노원구,월계3동,1,50,12.9,182,106.4,274,40.0,233,3602.0,344,1580.0,211,54.8,150,145.7,491,237.6,391,278.5,679,65.0,133,-0.30000000000000004,2458,-1.5,2729,28.5,3242,10.7,3343,3.4
노원구,월계3동,1,60,4.6,179,67.1,327,29.3,259,1927.3999999999999,372,959.7,231,38.6,222,102.8,751,85.5,714,112.0,868,39.0,198,-1.0,1773,-1.9,1860,16.200000000000003,1894,9.1,1902,1.7
노원구,월계3동,2,20,23.299999999999997,54,59.5,93,24.200000000000003,70,1748.6999999999998,131,817.7,56,34.1,20,85.0,44,183.0,30,285.5,111,46.4,10,0.30000000000000004,425,-0.2,278,29.200000000000003,1833,6.4,1889,3.4
노원구,월계3동,2,30,18.6,125,60.2,162,24.7,138,1570.9,185,912.0,117,33.7,85,89.5,142,233.10000000000002,106,390.9,209,54.8,59,0.1,949,-0.30000000000000004,559,31.5,2831,7.6,2993,3.4
노원구,월계3동,2,40,11.100000000000001,75,58.099999999999994,172,22.5,121,1323.6,244,739.1,90,31.1,87,90.5,160,206.4,104,369.7,299,46.099999999999994,52,-0.1,1229,-0.7,850,26.5,2355,8.2,2539,3.4
노원구,월계3동,2,50,8.4,142,85.3,366,33.8,241,1949.2,427,1176.0,186,45.1,130,118.2,454,197.70000000000002,375,300.4,1048,48.900000000000006,102,-0.4,3066,-1.5,3157,26.5,4042,10.799999999999999,4062,5.1
노원구,월계3동,2,60,3.3,379,53.7,682,23.6,568,1135.2,813,757.1,507,31.0,463,97.6,1474,76.0,1304,110.5,1716,36.1,410,-1.1,2515,-1.9,2548,28.200000000000003,2611,8.7,2616,3.4
노원구,중계1동,1,20,29.7,88,49.599999999999994,107,21.1,129,1579.4,194,755.7,145,25.799999999999997,41,146.8,57,179.3,48,217.89999999999998,87,54.3,14,0.4,434,-0.4,474,26.5,1496,7.800000000000001,1651,3.4
노원구,중계1동,1,30,37.8,47,74.8,66,27.9,49,2669.5,60,1072.9,47,37.7,34,152.2,66,296.5,47,363.5,71,79.1,31,0.30000000000000004,248,-0.30000000000000004,189,35.5,637,8.5,757,3.4
노원구,중계1동,1,40,20.9,173,83.1,180,27.5,155,2975.8,197,1095.3,162,40.0,156,136.39999999999998,366,271.0,265,338.0,401,62.7,111,0.2,1359,-0.5,1666,24.1,2987,9.8,3411,3.4
노원구,중계1동,1,50,13.8,107,116.5,183,42.2,113,4061.8,197,1720.6,123,55.4,83,141.2,267,262.4,206,285.2,408,72.5,67,-0.2,1708,-1.5,2157,32.2,2694,9.7,2789,3.4
노원구,중계1동,1,60,4.5,87,63.599999999999994,151,28.2,115,1940.0,161,933.8,129,34.6,79,104.9,291,82.3,281,104.9,331,43.1,74,-1.0,674,-2.0,710,35.400000000000006,721,23.3,723,3.4
노원구,중계1동,2,20,19.7,38,56.1,90,22.4,41,1695.2,97,784.8,56,28.8,24,83.9,42,158.7,18,239.9,76,42.2,3,0.2,308,-0.1,324,28.799999999999997,1442,5.9,1495,3.4
노원구,중계1동,2,30,20.4,47,57.7,68,24.9,58,1620.6999999999998,94,951.6,54,30.8,40,87.3,72,227.9,54,384.2,99,58.2,24,0.1,347,-0.30000000000000004,254,28.6,1025,7.5,1121,3.4
노원구,중계1동,2,40,9.0,160,54.5,185,21.0,227,1318.1999999999998,287,771.0,186,25.5,69,79.3,155,195.9,90,330.9,370,41.4,36,-0.1,1799,-0.6,1309,23.200000000000003,3833,8.4,4080,3.4
노원구,중계1동,2,50,6.7,99,76.4,173,30.799999999999997,153,1780.0,257,1135.9,146,35.7,76,105.3,220,184.8,124,286.4,518,43.4,48,-0.5,1556,-1.5,1659,26.2,2352,11.899999999999999,2423,5.1
노원구,중계1동,2,60,2.5,217,46.0,338,20.5,295,1154.6,385,666.8,321,23.700000000000003,210,91.5,655,69.8,566,110.4,753,38.4,197,-1.3,1079,-1.9,1101,44.9,1137,1.7,1132,5.1
노원구,중계2·3동,1,20,35.8,106,56.3,216,22.8,127,1703.8,282,753.0,131,29.2,38,151.4,109,198.7,101,238.8,148,60.099999999999994,18,0.4,626,-0.2,551,29.9,1979,7.699999999999999,2228,3.4
노원구,중계2·3동,1,30,33.2,169,73.5,253,26.6,184,2652.2,301,1051.0,185,38.099999999999994,121,143.9,284,287.0,215,358.2,340,70.0,68,0.30000000000000004,837,-0.30000000000000004,775,34.9,2363,9.0,2827,3.4
노원구,중계2·3동,1,40,21.9,158,76.9,276,25.799999999999997,196,2843.3999999999996,320,1044.6999999999998,212,38.1,159,137.7,374,261.6,291,343.3,404,63.0,104,0.1,1511,-0.6,1606,26.9,2967,9.4,3358,3.4
노원구,중계2·3동,1,50,15.100000000000001,171,107.19999999999999,321,39.8,242,3703.6000000000004,362,1526.5,259,54.2,149,149.7,517,246.39999999999998,371,292.4,686,69.4,129,-0.2,2624,-1.5,3009,28.4,3617,12.5,3727,5.1
노원구,중계2·3동,1,60,5.0,297,64.8,466,28.4,393,1935.1,564,996.4,427,37.1,258,102.9,924,96.7,818,114.5,1052,42.1,224,-0.9,1939,-1.9,2034,25.700000000000003,2094,11.2,2108,1.7
노원구,중계2·3동,2,20,21.5,33,59.400000000000006,87,24.1,56,1748.4,159,828.2,56,31.7,27,84.3,48,171.9,40,263.1,93,43.6,13,0.30000000000000004,459,-0.2,369,28.299999999999997,2092,6.5,2139,3.4
노원구,중계2·3동,2,30,20.0,117,57.8,185,23.5,150,1680.9,245,866.0,147,31.4,76,89.4,158,223.7,91,384.79999999999995,182,55.3,54,0.1,873,-0.30000000000000004,561,33.3,2562,7.699999999999999,2772,3.4
노원구,중계2·3동,2,40,10.4,151,52.900000000000006,284,20.6,238,1330.8,386,742.9,212,26.6,115,86.7,234,193.4,148,334.20000000000005,463,44.400000000000006,73,-0.2,1736,-0.7,1267,24.5,3331,7.199999999999999,3539,3.4
노원구,중계2·3동,2,50,6.7,234,79.3,460,32.0,368,1887.3,595,1123.2,368,39.7,151,110.30000000000001,522,183.9,410,304.6,1091,46.2,113,-0.5,3102,-1.6,3287,26.200000000000003,4192,8.5,4240,5.1
노원구,중계2·3동,2,60,2.8,809,47.6,1141,22.7,1050,1105.5,1296,729.9,1122,26.7,713,97.6,2190,72.8,1948,115.6,2457,30.5,659,-1.3,3571,-1.9,3613,30.4,3756,8.4,3740,5.1
노원구,중계4동,1,20,37.5,69,53.6,98,21.2,65,1696.5,174,755.8,83,29.3,9,153.60000000000002,23,193.8,23,240.79999999999998,92,64.1,9,0.5,358,-0.30000000000000004,281,29.700000000000003,1286,7.3,1463,1.7
노원구,중계4동,1,30,38.8,59,71.5,105,26.7,84,2588.7,109,985.0,93,39.1,72,148.3,97,269.7,102,363.8,118,74.5,56,0.4,399,-0.30000000000000004,304,35.5,1100,9.9,1271,3.4
노원구,중계4동,1,40,22.5,127,75.9,189,25.7,146,2883.5,219,1034.9,150,39.099999999999994,80,148.5,224,253.5,168,325.3,293,62.5,77,0.2,923,-0.6,1051,26.4,1803,9.2,2003,3.4
노원구,중계4동,1,50,16.0,110,107.6,192,39.0,139,3801.7000000000003,237,1570.4,147,54.6,88,143.6,288,230.0,258,274.9,455,67.6,70,-0.30000000000000004,1623,-1.5,1904,28.1,2233,12.7,2307,5.1
노원구,중계4동,1,60,4.1,195,60.599999999999994,314,27.3,236,1860.3,358,938.7,265,34.9,156,106.1,538,73.0,458,113.8,569,43.6,141,-1.0,1094,-2.0,1151,29.0,1172,2.8,1174,3.4
노원구,중계4동,2,20,23.200000000000003,14,57.0,52,24.1,25,1713.6999999999998,63,850.0,32,31.900000000000002,19,87.4,32,178.3,22,270.1,77,46.9,15,0.30000000000000004,221,-0.2,221,29.0,1195,5.1,1218,3.4
노원구,중계4동,2,30,20.799999999999997,41,60.6,49,23.9,45,1726.2,58,863.8,36,32.2,18,93.1,58,236.4,36,416.7,71,55.599999999999994,9,0.2,395,-0.30000000000000004,265,32.8,1110,7.3999999999999995,1169,3.4
노원구,중계4동,2,40,11.2,83,54.5,139,21.299999999999997,107,1431.0,203,791.6,107,28.1,39,91.19999999999999,111,196.5,77,349.7,228,43.900000000000006,22,-0.1,1026,-0.6,753,25.0,1987,7.8,2130,3.4
노원구,중계4동,2,50,6.7,124,81.6,224,33.0,190,1831.4,306,1139.3,162,40.6,69,115.19999999999999,242,185.20000000000002,200,299.3,564,43.9,54,-0.4,1768,-1.5,1923,22.5,2416,6.3,2439,5.1
노원구,중계4동,2,60,3.0,356,47.6,497,22.2,468,1115.9,614,739.3,465,26.4,303,99.4,1051,78.5,922,112.1,1184,32.4,265,-1.3,1696,-1.9,1717,27.4,1787,0.0,1783,1.7
노원구,중계본동,1,20,35.1,74,53.2,136,24.0,93,1693.9,183,838.8,131,28.1,16,155.0,68,184.1,47,226.0,103,58.599999999999994,13,0.5,389,-0.2,471,28.5,1494,7.5,1710,3.4
노원구,중계본동,1,30,29.7,59,72.7,80,28.0,64,2435.7,100,1046.6999999999998,67,35.8,30,143.60000000000002,82,245.60000000000002,58,308.6,95,62.2,18,0.30000000000000004,281,-0.2,252,33.3,754,10.0,890,3.4
노원구,중계본동,1,40,22.799999999999997,103,83.9,148,30.200000000000003,82,2978.3,143,1149.0,118,39.2,95,143.10000000000002,262,280.0,193,356.7,311,69.1,61,0.2,1093,-0.5,1298,27.700000000000003,2448,9.2,2793,3.4
노원구,중계본동,1,50,15.0,99,118.5,171,42.7,139,4226.5,202,1737.4,141,55.099999999999994,100,143.7,295,244.6,243,277.5,430,69.7,69,-0.2,1825,-1.4,2377,29.099999999999998,2954,12.899999999999999,3085,5.1
노원구,중계본동,1,60,5.8,90,71.0,160,30.3,122,2175.5,200,1085.9,160,35.4,89,106.6,350,108.6,322,148.5,384,41.0,80,-0.8999999999999999,789,-1.7999999999999998,836,36.1,879,5.1,881,3.4
노원구,중계본동,2,20,21.0,29,57.7,69,23.8,46,1662.6999999999998,109,815.7,57,29.5,17,80.0,23,163.89999999999998,26,243.0,82,42.900000000000006,9,0.2,311,-0.2,319,26.4,1559,6.3,1607,3.4
노원구,중계본동,2,30,20.6,57,59.7,77,25.4,80,1703.1,64,897.6,70,29.9,22,90.6,89,217.1,55,376.1,107,56.3,16,0.1,357,-0.30000000000000004,262,34.0,1018,8.600000000000001,1092,3.4
